nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan Mayjen Sungkono,Ahmad Kurniawan307,4,1 minggu lalu,"Mie gorengnya enak banget, tapi waktu itu saya pesan es teh dan datang agak lama."
Mie Gacoan Mayjen Sungkono,Fani Pratama,2,15 jam lalu,"Pesan via aplikasi tapi makanan nggak datang-datang, pas dicek ternyata ada kesalahan proses."
Mie Gacoan Mayjen Sungkono,Wulan rahman,5,1 hari lalu,"Antrian panjang tapi worth it banget. Rasa mienya juara, beda dari mie gacoan di kota lain."
Mie Gacoan Mayjen Sungkono,Dodi Setiawan674,2,Diedit 2 hari lalu,"Nggak sesuai ekspektasi sama sekali. Rasa hambar, porsi kecil, dan lama banget nunggu."
Mie Gacoan Mayjen Sungkono,Uci arifin,5,2 bulan lalu,"Mie pedas level 3 nya mantap abis! Porsi pas, harga terjangkau. Cocok banget buat nongkrong sama temen."
Mie Gacoan Mayjen Sungkono,Vian87,3,1 bulan lalu,Porsinya kecil untuk ukuran harganya. Rasanya lumayan tapi tidak istimewa.
Mie Gacoan Mayjen Sungkono,Ahmad Wawan Putra,1,1 bulan lalu,"Paling mengecewakan. Nunggu 1 jam lebih, makanan datang dingin, dan staf cuek saat dikomplain."
Mie Gacoan Mayjen Sungkono,Heri Laksono830,2,18 jam lalu,"Pesan via aplikasi tapi makanan nggak datang-datang, pas dicek ternyata ada kesalahan proses."
Mie Gacoan Mayjen Sungkono,Taufik Susanto834,5,2 hari lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan Mayjen Sungkono,Ahmad mulyadi,3,Diedit 1 hari lalu,Mienya lumayan tapi bumbunya kurang meresap menurut selera saya. Mungkin saya kurang cocok.
Mie Gacoan Mayjen Sungkono,iqbal budiman,5,12 jam lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan Mayjen Sungkono,Zulfa Tono Suryana,1,Diedit 1 hari lalu,"Paling parah! Makanan sudah basi, bau asam. Nggak bisa dimakan sama sekali. Minta refund juga dipersulit."
Mie Gacoan Mayjen Sungkono,Zainal10,5,18 jam lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan Mayjen Sungkono,Wulan96,5,2 minggu lalu,"Pelayanan 5 bintang, makanan 5 bintang. Pokoknya semuanya serba memuaskan. Sering balik ke sini!"
Mie Gacoan Mayjen Sungkono,Sandi Gunawan,3,Diedit 3 jam lalu,"Tempatnya kecil dan sempit, padahal pengunjungnya banyak. Kurang nyaman untuk makan santai."
Mie Gacoan Mayjen Sungkono,Cahya Salim742,1,Diedit 3 jam lalu,"Mie Suit-nya kurang gurih, tidak sesuai ekspektasi sama sekali."
Mie Gacoan Mayjen Sungkono,Bella Reza Firmansyah,4,3 minggu lalu,"Pelayanan baik, makanan enak. Satu hal yang kurang: kehabisan beberapa menu saat saya datang."
Mie Gacoan Mayjen Sungkono,Citra Kusumah397,5,5 hari lalu,"Pelayanan di sini super cepat, nggak pake lama nunggu. Makanannya enak dan tempatnya bersih banget."
Mie Gacoan Mayjen Sungkono,Widya63,4,3 hari lalu,"Enak sih, tapi tadi pesanan saya ada yang keliru. Setelah diklarifikasi langsung diganti sih."
Mie Gacoan Mayjen Sungkono,Nina58,5,2 jam lalu,"Gacoan level 7 super pedas tapi nagih banget, suka!"
Mie Gacoan Mayjen Sungkono,Udin Budiman324,5,5 hari lalu,Selalu jadi pilihan pertama kalau pengen makan mie. Rasa dan kualitas nggak pernah turun.
Mie Gacoan Mayjen Sungkono,Chandra Budi Basuki,1,5 hari lalu,Keracunan setelah makan di sini. Sangat berbahaya dan saya sudah laporkan ke pihak terkait.
Mie Gacoan Mayjen Sungkono,Omar Safitri,5,5 hari lalu,"Pangsit gorengnya krispy parah, enak banget dijadiin temen makan mie. Minumannya juga seger!"
Mie Gacoan Mayjen Sungkono,Tono Safitri733,2,1 bulan lalu,"Kecewa banget, pesanan saya salah dan waktu dikonfirmasi pelayannya justru cuek."
Mie Gacoan Mayjen Sungkono,Tina kurnadi,2,Diedit 3 jam lalu,"Nggak sesuai ekspektasi sama sekali. Rasa hambar, porsi kecil, dan lama banget nunggu."
Mie Gacoan Mayjen Sungkono,Kris Usman472,5,7 jam lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan Mayjen Sungkono,Widya fitriani,5,3 minggu lalu,"Pelayanan ramah dan cepat, parkir luas, tempat nyaman. Lengkap banget pokoknya. Wajib dicoba!"
Mie Gacoan Mayjen Sungkono,Ridwan Kania Putra,2,2 minggu lalu,"Minyaknya kebanyakan, mie terlalu lembek, dan bumbunya hambar. Tidak sesuai ekspektasi."
Mie Gacoan Mayjen Sungkono,Udin susanto,5,1 hari lalu,"Pelayanan 5 bintang, makanan 5 bintang. Pokoknya semuanya serba memuaskan. Sering balik ke sini!"
Mie Gacoan Mayjen Sungkono,Sari Indra Salim,1,1 jam lalu,"Makanan nggak higenis, ada serpihan plastik kecil di mie saya. Sangat mengkhawatirkan keselamatan."
Mie Gacoan Mayjen Sungkono,Karina Nurhayati,4,2 minggu lalu,"Makanannya memuaskan, pelayanan ramah. Minusnya cuma parkir yang kurang luas waktu weekend."
Mie Gacoan Mayjen Sungkono,Novi Ojay Sutanto,5,5 jam lalu,"Mie pedas level 3 nya mantap abis! Porsi pas, harga terjangkau. Cocok banget buat nongkrong sama temen."
Mie Gacoan Mayjen Sungkono,dodi ramadhan,5,1 jam lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan Mayjen Sungkono,agus rosyid,5,Diedit 1 minggu lalu,"Udah langganan di sini dari lama, konsisten enak dan nggak pernah mengecewakan. Recommended banget!"
Mie Gacoan Mayjen Sungkono,Gilang Aini Adiputra,4,7 jam lalu,"Secara keseluruhan enak, cuma waktu tunggunya agak lama karena pengunjung lagi rame banget."
Mie Gacoan Mayjen Sungkono,Ratna Hartono,4,18 jam lalu,"Secara rasa oke banget, tapi harga naik sedikit dibanding kunjungan saya sebelumnya."
Mie Gacoan Mayjen Sungkono,Andi usman,1,3 hari lalu,"Sangat buruk! Nunggu lama, pesanan keliru, dikomplain malah dibiarkan. Nggak profesional sama sekali."
Mie Gacoan Mayjen Sungkono,Winda Anwar289,1,2 minggu lalu,"Paling parah! Makanan sudah basi, bau asam. Nggak bisa dimakan sama sekali. Minta refund juga dipersulit."
Mie Gacoan Mayjen Sungkono,Nanda Aini Santoso,5,15 jam lalu,"Antrian panjang tapi worth it banget. Rasa mienya juara, beda dari mie gacoan di kota lain."
Mie Gacoan Mayjen Sungkono,Johan Dwi707,5,5 jam lalu,"Mie pedas level 3 nya mantap abis! Porsi pas, harga terjangkau. Cocok banget buat nongkrong sama temen."
Mie Gacoan Mayjen Sungkono,Aini Hadi Nurhayati,5,Diedit 1 jam lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan Mayjen Sungkono,Vera77,5,3 minggu lalu,"Pangsit gorengnya krispy parah, enak banget dijadiin temen makan mie. Minumannya juga seger!"
Mie Gacoan Mayjen Sungkono,Pipit Ica Adi,5,4 hari lalu,"Mie gorengnya mantap, nggak terlalu berminyak. Ayam krispinya juga enak jadi tambahan toping."
Mie Gacoan Mayjen Sungkono,endah adi,5,Diedit 1 hari lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan Mayjen Sungkono,Endah Effendi808,5,Diedit 1 hari lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan Mayjen Sungkono,silvi adiputra,1,5 hari lalu,"Makanan nggak higenis, ada serpihan plastik kecil di mie saya. Sangat mengkhawatirkan keselamatan."
Mie Gacoan Mayjen Sungkono,Oji84,3,18 jam lalu,Pelayanan lambat dan beberapa pesanan keliru. Rasa mie cukup oke tapi pengalaman kurang baik.
Mie Gacoan Mayjen Sungkono,Mega syahputra,1,Diedit 1 jam lalu,"Pelayanan sangat buruk! Staf kasar, makanan nggak enak, dan harga nggak sebanding sama sekali."
Mie Gacoan Mayjen Sungkono,Kenzo Kurnadi17,1,10 jam lalu,Terburuk! Staf sangat tidak sopan ketika saya komplain soal pesanan yang salah. Nggak akan balik.
Mie Gacoan Mayjen Sungkono,Tono Tina Gunawan,5,3 hari lalu,"Tempat makan mie favorit saya di Surabaya! Nggak ada duanya, selalu puas tiap kali makan di sini."
Mie Gacoan Mayjen Sungkono,Rina Lukman840,5,Diedit 2 hari lalu,Sempurna! Rasa konsisten dari awal sampai sekarang. Favorit sekeluarga kalau makan di luar.
Mie Gacoan Mayjen Sungkono,Bayu darmawan,3,2 jam lalu,"Biasa aja sih. Ekspektasi tinggi karena katanya enak, ternyata standar. Mungkin hari itu lagi nggak oke."
Mie Gacoan Mayjen Sungkono,Vivi sutanto,5,15 jam lalu,"Pelayanan di sini super cepat, nggak pake lama nunggu. Makanannya enak dan tempatnya bersih banget."
Mie Gacoan Mayjen Sungkono,Surya Chandra Hidayat,4,2 minggu lalu,Sangat puas dengan rasanya! Hanya saja antrian kasirnya panjang dan kurang kasir waktu ramai.
Mie Gacoan Mayjen Sungkono,Wawan Fadli Pamungkas,5,3 jam lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan Mayjen Sungkono,Vivi Taufiq,4,2 jam lalu,"Cukup puas dengan rasanya, tapi harap nambah varian menu lagi biar lebih banyak pilihan."
Mie Gacoan Mayjen Sungkono,Nina Oktavian,3,7 jam lalu,"Mienya oke, tapi toiletnya kotor dan nggak ada sabun. Jadi agak mengurangi kesan keseluruhan."
Mie Gacoan Mayjen Sungkono,Gilang Bayu Galih,1,2 jam lalu,"Mie Suit-nya kurang gurih, tidak sesuai ekspektasi sama sekali."
Mie Gacoan Mayjen Sungkono,Novi Rahmawati437,4,2 hari lalu,Mienya lezat dan bikin nagih. Pelayanan ramah. Kekurangannya cuma tempat parkir yang sempit.
Mie Gacoan Mayjen Sungkono,Aini Salim861,5,5 hari lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan Mayjen Sungkono,Nanda51,1,5 jam lalu,"Paling mengecewakan. Nunggu 1 jam lebih, makanan datang dingin, dan staf cuek saat dikomplain."
Mie Gacoan Mayjen Sungkono,Mega Dewi Pertiwi,3,Diedit 3 jam lalu,"Biasa aja sih. Ekspektasi tinggi karena katanya enak, ternyata standar. Mungkin hari itu lagi nggak oke."
Mie Gacoan Mayjen Sungkono,Icha Pertiwi933,3,2 hari lalu,"Biasa aja menurut saya. Ramai banget jadi nunggu lama, dan rasa mienya kurang nendang."
Mie Gacoan Mayjen Sungkono,Dimas Budiman,5,10 jam lalu,Mie goreng level 5 nya juara! Pedes menggigit tapi tetap nagih. Porsi lumayan besar untuk harganya.
Mie Gacoan Mayjen Sungkono,Gina Sutanto,4,3 minggu lalu,"Secara keseluruhan enak, cuma waktu tunggunya agak lama karena pengunjung lagi rame banget."
Mie Gacoan Mayjen Sungkono,Okta Hidayat57,1,3 hari lalu,"Nggak ada yang bisa dibilang bagus dari kunjungan saya. Semuanya buruk, mulai dari tempat sampai rasa."
Mie Gacoan Mayjen Sungkono,Reza Andriani,4,18 jam lalu,"Makanannya memuaskan, pelayanan ramah. Minusnya cuma parkir yang kurang luas waktu weekend."
Mie Gacoan Mayjen Sungkono,Dian Zahwa Hermawan,4,5 hari lalu,"Overall puas, cuma kapasitas tempat duduk kurang banyak jadi sering nunggu dapet meja."
Mie Gacoan Mayjen Sungkono,Vivi Laksono,4,5 hari lalu,"Overall puas, cuma kapasitas tempat duduk kurang banyak jadi sering nunggu dapet meja."
Mie Gacoan Mayjen Sungkono,Fani23,5,12 jam lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan Mayjen Sungkono,Fadli11,1,3 bulan lalu,Tempat paling kotor yang pernah saya kunjungi. Nggak layak disebut restoran sama sekali.
Mie Gacoan Mayjen Sungkono,Bayu30,4,Diedit 3 jam lalu,"Mienya enak, pangsitnya krispy. Tapi pemesanannya lewat QR code agak lambat loadingnya."
Mie Gacoan Mayjen Sungkono,Nanda68,5,2 jam lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan Mayjen Sungkono,Taufik Jatmiko160,4,1 hari lalu,Mienya lezat dan bikin nagih. Pelayanan ramah. Kekurangannya cuma tempat parkir yang sempit.
Mie Gacoan Mayjen Sungkono,Jihan Budiman,4,4 hari lalu,"Enak dan terjangkau, hanya saja sedikit kecewa karena toping ayam yang saya pesan habis."
Mie Gacoan Mayjen Sungkono,Tono Rahman,3,10 jam lalu,Mie gorengnya terlalu berminyak menurut saya. Rasa bumbunya juga kurang kuat.
Mie Gacoan Mayjen Sungkono,hilda kusuma,3,5 hari lalu,"Mienya oke, tapi toiletnya kotor dan nggak ada sabun. Jadi agak mengurangi kesan keseluruhan."
Mie Gacoan Mayjen Sungkono,Nadia zakaria,1,4 hari lalu,"Pengalaman paling buruk makan di restoran. Staf nggak professional, makanan nggak layak, tempat jorok."
Mie Gacoan Mayjen Sungkono,Laila Jatmiko146,5,18 jam lalu,"Pelayanan ramah dan cepat, parkir luas, tempat nyaman. Lengkap banget pokoknya. Wajib dicoba!"
Mie Gacoan Mayjen Sungkono,Chandra kusumah,3,12 jam lalu,"Biasa aja menurut saya. Ramai banget jadi nunggu lama, dan rasa mienya kurang nendang."
Mie Gacoan Mayjen Sungkono,lisa pranata,3,Diedit 1 minggu lalu,"Tempatnya kotor sedikit, meja lengket. Rasa makanan standar, tidak ada yang spesial."
Mie Gacoan Mayjen Sungkono,Aini19,5,5 jam lalu,"Es petak umpet segar banget, sirupnya pas dan bikin adem!"
Mie Gacoan Mayjen Sungkono,Eka Suharto401,3,5 hari lalu,"Pengalaman biasa aja. Nggak ada yang membekas dari kunjungan ini, rasa standar dan pelayanan biasa."
Mie Gacoan Mayjen Sungkono,umi adi,5,18 jam lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan Mayjen Sungkono,Johan budiman,5,7 jam lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan Mayjen Sungkono,Jihan Anggraini,4,5 jam lalu,Secara keseluruhan memuaskan! Cuma sayang sambalnya kurang banyak diberikan waktu itu.
Mie Gacoan Mayjen Sungkono,Agung11,2,3 jam lalu,Pelayanan sangat mengecewakan. Staf kurang ramah dan tidak responsif saat saya minta bantuan.
Mie Gacoan Mayjen Sungkono,lisa lukman,4,2 bulan lalu,"Bagus secara keseluruhan, porsi lumayan, rasa enak. Hanya agak susah cari parkir saat hari libur."
Mie Gacoan Mayjen Sungkono,Umi maulana,3,1 minggu lalu,Tempatnya oke tapi kebersihan meja perlu lebih diperhatikan. Makanan standar sih rasanya.
Mie Gacoan Mayjen Sungkono,Yanti Putra,5,Diedit 1 hari lalu,"Antrian panjang tapi worth it banget. Rasa mienya juara, beda dari mie gacoan di kota lain."
Mie Gacoan Mayjen Sungkono,Farhan94,3,1 hari lalu,Tempatnya lumayan tapi pelayanan agak lelet. Nunggu hampir setengah jam baru makanan datang.
Mie Gacoan Mayjen Sungkono,Utami Sulistyo941,5,3 jam lalu,"Pilihan level pedasnya banyak, bisa disesuaikan selera. Rasa bumbunya meresap sempurna ke mienya."
Mie Gacoan Mayjen Sungkono,Ica Permana,3,Diedit 2 hari lalu,"Antrian panjang dan waktu tunggu lama, tapi rasanya nggak sebanding dengan penantian itu."
Mie Gacoan Mayjen Sungkono,Rangga Hana Rahman,5,12 jam lalu,"Es teh-nya segar, harganya juga terjangkau banget!"
Mie Gacoan Mayjen Sungkono,Guntur74,1,15 jam lalu,"Tidak ada keinginan untuk balik lagi. Rasa mengecewakan, pelayanan buruk, kebersihan tidak terjaga."
Mie Gacoan Mayjen Sungkono,Siska Syahputra,5,Diedit 1 minggu lalu,"Tempat makan mie favorit saya di Surabaya! Nggak ada duanya, selalu puas tiap kali makan di sini."
Mie Gacoan Mayjen Sungkono,Okta Kurnadi485,2,Diedit 1 hari lalu,"Pesan via aplikasi tapi makanan nggak datang-datang, pas dicek ternyata ada kesalahan proses."
Mie Gacoan Mayjen Sungkono,Kurnia hartanto,5,1 hari lalu,Level pedas 2 udah cukup nampol buat saya hahaha. Tapi tetap nagih dan enak banget rasanya!
Mie Gacoan Mayjen Sungkono,wawan suharto,1,1 jam lalu,"Paling parah! Makanan sudah basi, bau asam. Nggak bisa dimakan sama sekali. Minta refund juga dipersulit."
Mie Gacoan Mayjen Sungkono,Putri Anggraini430,5,2 bulan lalu,"Gacoan level 4 mantap, bumbunya meresap sempurna!"
Mie Gacoan Mayjen Sungkono,doni susanto,5,12 jam lalu,"Antrian panjang tapi worth it banget. Rasa mienya juara, beda dari mie gacoan di kota lain."
Mie Gacoan Mayjen Sungkono,Bambang santoso,5,1 hari lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan Mayjen Sungkono,Uci pertiwi,3,3 bulan lalu,"Mienya oke, tapi toiletnya kotor dan nggak ada sabun. Jadi agak mengurangi kesan keseluruhan."
Mie Gacoan Mayjen Sungkono,Gilang dwi,4,Diedit 1 jam lalu,"Rasa mienya enak dan bumbu nya nendang, tapi porsinya menurut saya sedikit kurang banyak."
Mie Gacoan Mayjen Sungkono,Ratna34,4,5 jam lalu,"Pelayanan baik, makanan enak. Satu hal yang kurang: kehabisan beberapa menu saat saya datang."
Mie Gacoan Mayjen Sungkono,Widya Nugroho748,4,Diedit 2 hari lalu,"Makanannya memuaskan, pelayanan ramah. Minusnya cuma parkir yang kurang luas waktu weekend."
Mie Gacoan Mayjen Sungkono,Reza Mira Salim,5,1 bulan lalu,"Kokinya jago banget, bumbu mie pedasnya kerasa banget tapi tetap seimbang. Sangat puas!"
Mie Gacoan Mayjen Sungkono,Endah Fitriani,5,1 jam lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan Mayjen Sungkono,Nadia Zakaria965,5,3 minggu lalu,Datang bareng keluarga dan semua suka. Anak kecil juga ada menu yang cocok. Recommended!
Mie Gacoan Mayjen Sungkono,Heri sutanto,3,3 bulan lalu,Rasanya lumayan tapi nggak nagih. Sekali makan sudah cukup buat saya.
Mie Gacoan Mayjen Sungkono,Gesang Kurnadi,5,3 bulan lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan Mayjen Sungkono,Joko kusumah,5,5 jam lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan Mayjen Sungkono,Yogi Reza Pratama,5,4 hari lalu,"Pilihan level pedasnya banyak, bisa disesuaikan selera. Rasa bumbunya meresap sempurna ke mienya."
Mie Gacoan Mayjen Sungkono,Nana Suryanto133,4,2 jam lalu,"Enak dan nagih, tapi minyak di mie gorengnya terasa sedikit berlebihan waktu itu."
Mie Gacoan Mayjen Sungkono,Oji Tina Suharto,5,3 minggu lalu,"Pilihan level pedasnya banyak, bisa disesuaikan selera. Rasa bumbunya meresap sempurna ke mienya."
Mie Gacoan Mayjen Sungkono,Jihan sutanto,5,10 jam lalu,Mie goreng level 5 nya juara! Pedes menggigit tapi tetap nagih. Porsi lumayan besar untuk harganya.
Mie Gacoan Mayjen Sungkono,Elsa Vian Ardianto,3,1 bulan lalu,"Lumayan, tapi saya nggak akan terlalu merekomendasikan ke teman. Masih banyak yang lebih enak."
Mie Gacoan Mayjen Sungkono,Taufik pertiwi,4,Diedit 1 jam lalu,"Enak sih, tapi tadi pesanan saya ada yang keliru. Setelah diklarifikasi langsung diganti sih."
Mie Gacoan Mayjen Sungkono,Zahra Mira Nugroho,5,4 hari lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan Mayjen Sungkono,Maulana Adi214,5,4 hari lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan Mayjen Sungkono,ayu yusuf,5,2 bulan lalu,"Pelayanan ramah dan cepat, parkir luas, tempat nyaman. Lengkap banget pokoknya. Wajib dicoba!"
Mie Gacoan Mayjen Sungkono,Ratna Nurhayati328,2,1 minggu lalu,"Rasa mienya mengecewakan, terlalu asin dan bumbunya berasa nggak matang. Nggak sesuai harga."
Mie Gacoan Mayjen Sungkono,Joko Fitriani97,4,15 jam lalu,"Mie nya enak, tapi tempatnya agak panas karena ACnya kurang nampung banyak orang."
Mie Gacoan Mayjen Sungkono,Zulfa93,5,2 jam lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan Mayjen Sungkono,Lisa47,5,5 jam lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan Mayjen Sungkono,Nadia78,3,2 minggu lalu,"Antrian panjang dan waktu tunggu lama, tapi rasanya nggak sebanding dengan penantian itu."
Mie Gacoan Mayjen Sungkono,Ratna Putri Sanjaya,5,2 hari lalu,"Pelayanan di sini super cepat, nggak pake lama nunggu. Makanannya enak dan tempatnya bersih banget."
Mie Gacoan Mayjen Sungkono,Rangga Kusuma,4,18 jam lalu,"Enak dan terjangkau, hanya saja sedikit kecewa karena toping ayam yang saya pesan habis."
Mie Gacoan Mayjen Sungkono,Emil79,1,7 jam lalu,"Mie Suit kurang enak, porsinya terlalu kecil untuk harganya."
Mie Gacoan Mayjen Sungkono,Nabila Wahyudi,3,Diedit 1 hari lalu,"Tempatnya kecil dan sempit, padahal pengunjungnya banyak. Kurang nyaman untuk makan santai."
Mie Gacoan Mayjen Sungkono,Hilda kurniawan,5,1 minggu lalu,Level pedas 2 udah cukup nampol buat saya hahaha. Tapi tetap nagih dan enak banget rasanya!
Mie Gacoan Mayjen Sungkono,Ojay Kenzo Rosyid,4,Diedit 2 hari lalu,"Rasanya konsisten enak, tapi sayang wifi nya kadang putus-putus jadi nggak bisa sambil kerja."
Mie Gacoan Mayjen Sungkono,mira cahyono,5,Diedit 3 jam lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan Mayjen Sungkono,diana syahputra,5,Diedit 3 jam lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan Mayjen Sungkono,Eka98,4,5 hari lalu,"Rasa oke, harga oke, tempat lumayan nyaman. Tapi pesanan saya sempat tertukar sama meja lain."
Mie Gacoan Mayjen Sungkono,Widya Fajar Lestari,3,1 hari lalu,"Biasa aja menurut saya. Ramai banget jadi nunggu lama, dan rasa mienya kurang nendang."
Mie Gacoan Mayjen Sungkono,Utami Sutanto768,3,10 jam lalu,Porsinya kecil untuk ukuran harganya. Rasanya lumayan tapi tidak istimewa.
Mie Gacoan Mayjen Sungkono,Citra Dian Nugroho,5,2 minggu lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan Mayjen Sungkono,Nina suryana,4,1 bulan lalu,Tempatnya nyaman tapi agak berisik karena banyak pengunjung. Rasa makanan tetap oke.
Mie Gacoan Mayjen Sungkono,farhan wijaya,5,3 bulan lalu,Datang bareng keluarga dan semua suka. Anak kecil juga ada menu yang cocok. Recommended!
Mie Gacoan Mayjen Sungkono,Lina Suryana,5,Diedit 1 jam lalu,Level pedas 2 udah cukup nampol buat saya hahaha. Tapi tetap nagih dan enak banget rasanya!
Mie Gacoan Mayjen Sungkono,Reza tri,5,15 jam lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan Mayjen Sungkono,Andi10,5,Diedit 1 minggu lalu,"Gacoan level 7 super pedas tapi nagih banget, suka!"
Mie Gacoan Mayjen Sungkono,Chandra Mulyadi,1,3 bulan lalu,"Pelayanan sangat buruk! Staf kasar, makanan nggak enak, dan harga nggak sebanding sama sekali."
Mie Gacoan Mayjen Sungkono,Ulfa98,3,18 jam lalu,"Biasa aja sih. Ekspektasi tinggi karena katanya enak, ternyata standar. Mungkin hari itu lagi nggak oke."
Mie Gacoan Mayjen Sungkono,Ica Pranata,5,3 hari lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan Mayjen Sungkono,Gita76,3,3 jam lalu,"Rasa mienya biasa aja sih, nggak terlalu spesial. Mungkin ekspektasi saya terlalu tinggi."
Mie Gacoan Mayjen Sungkono,wahyu suryanto,5,7 jam lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan Mayjen Sungkono,gilang wardana,4,5 jam lalu,Sangat puas dengan rasanya! Hanya saja antrian kasirnya panjang dan kurang kasir waktu ramai.
Mie Gacoan Mayjen Sungkono,aini nugroho,5,2 hari lalu,"Udah langganan di sini dari lama, konsisten enak dan nggak pernah mengecewakan. Recommended banget!"
Mie Gacoan Mayjen Sungkono,fani usman,2,Diedit 1 hari lalu,Bau tak sedap dari area dapur tercium sampai tempat duduk. Mengganggu selera makan.
Mie Gacoan Mayjen Sungkono,Guntur Yanto Basuki,5,1 bulan lalu,"Mie pedas level 3 nya mantap abis! Porsi pas, harga terjangkau. Cocok banget buat nongkrong sama temen."
Mie Gacoan Mayjen Sungkono,Rina61,1,10 jam lalu,"Sangat buruk! Nunggu lama, pesanan keliru, dikomplain malah dibiarkan. Nggak profesional sama sekali."
Mie Gacoan Mayjen Sungkono,Cici Fajar Firmansyah,5,15 jam lalu,"Pangsit gorengnya krispy parah, enak banget dijadiin temen makan mie. Minumannya juga seger!"
Mie Gacoan Mayjen Sungkono,Wawan Pranata,3,1 hari lalu,"Lumayan, tapi saya nggak akan terlalu merekomendasikan ke teman. Masih banyak yang lebih enak."
Mie Gacoan Mayjen Sungkono,Dimas Diana Adiputra,1,1 bulan lalu,"Makanan nggak higenis, ada serpihan plastik kecil di mie saya. Sangat mengkhawatirkan keselamatan."
Mie Gacoan Mayjen Sungkono,Vera laksono,5,12 jam lalu,"Kokinya jago banget, bumbu mie pedasnya kerasa banget tapi tetap seimbang. Sangat puas!"
Mie Gacoan Mayjen Sungkono,Lina Irawan,3,18 jam lalu,"Pengalaman biasa aja. Nggak ada yang membekas dari kunjungan ini, rasa standar dan pelayanan biasa."
Mie Gacoan Mayjen Sungkono,Luki53,5,2 jam lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan Mayjen Sungkono,Bambang Salim,5,3 hari lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan Mayjen Sungkono,Budi fitriani,4,5 hari lalu,"Secara keseluruhan enak, cuma waktu tunggunya agak lama karena pengunjung lagi rame banget."
Mie Gacoan Mayjen Sungkono,Ojay nurhayati,5,3 jam lalu,"Pelayanan 5 bintang, makanan 5 bintang. Pokoknya semuanya serba memuaskan. Sering balik ke sini!"
