nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan - Ir Soekarno,nesa sefina,5,6 bulan lalu,Bagus
Mie Gacoan - Ir Soekarno,Annisa Rizky Ramadhani,5,6 bulan lalu,"Pelayanannya cepat, ramah dan nyaman. Cocok untuk makan beramai ramai"
Mie Gacoan - Ir Soekarno,Kiky ayu Feby Kurniasari,5,6 bulan lalu,"enak banget makanannya worth it, pelayanannya juga bagus tempatnya bersih
wajib kesini
naikin gaji mas al🔥🔥 …"
Mie Gacoan - Ir Soekarno,Safina Rindi,5,6 bulan lalu,"y bgs, naikin gaji mas al"
Mie Gacoan - Ir Soekarno,Aghnia Shafa Nadhir,5,6 bulan lalu,mantul tempatnya nyaman makanannya disajiin anget enak banget harus kesini!!!!
Mie Gacoan - Ir Soekarno,Sani Zayyan,5,6 bulan lalu,"Makanannya enakk, pelayanannya bagus, paling favorit udang keju😍"
Mie Gacoan - Ir Soekarno,Roqiqoh Zulfa,5,6 bulan lalu,"enak banget, tempatnya nyaman. josjis🤙🏻🤙🏻🤙🏻 langgananku kalo balik kuliah"
Mie Gacoan - Ir Soekarno,Dinda Safyla,5,6 bulan lalu,"tempatnya nyaman bangeett, pelayanan nya juga cepat"
Mie Gacoan - Ir Soekarno,Pradeva Dev,5,6 bulan lalu,Permainan yang bagus dan dimainkan dengan baik.
Mie Gacoan - Ir Soekarno,MNOVAL ADJIP,5,6 bulan lalu,Gacorr banget servicenya🤩 …
Mie Gacoan - Ir Soekarno,Mas Owi,5,6 bulan lalu,Oke
Mie Gacoan - Ir Soekarno,nikitavidyaa,5,6 bulan lalu,Enak dan nyaman
Mie Gacoan - Ir Soekarno,Nabilah Nurfaizah Rahma,5,6 bulan lalu,Enak dan nyaman
Mie Gacoan - Ir Soekarno,Claudya Adinda,5,Diedit 6 bulan lalu,"Pelayanan terbaik , pesanan nya cepat"
Mie Gacoan - Ir Soekarno,bellameliamanda,5,Diedit 6 bulan lalu,"tempatnya nyaman dan bersih,pelayanan nya cepet"
Mie Gacoan - Ir Soekarno,MNOVAL ADJIP,5,6 bulan lalu,Gacorr banget servicenya🤩
Mie Gacoan - Ir Soekarno,nayla cantik,5,6 bulan lalu,"rasa pas, tekstur mienya pas, pelayanannya cepatt mantap"
Mie Gacoan - Ir Soekarno,Annastasya Sindy,5,6 bulan lalu,"bagus banget, guishh"
Mie Gacoan - Ir Soekarno,mozza prirandani,5,Diedit 6 bulan lalu,"pelayanan terbaik, pelayanannya cepat"
Mie Gacoan - Ir Soekarno,Zakiyah Nailul05,5,6 bulan lalu,"cepet banget sajinyaa, tempatnya nyaman dan enakkk makananya."
Mie Gacoan - Ir Soekarno,Sabriena Permata Prasetya,5,6 bulan lalu,kerenn
Mie Gacoan - Ir Soekarno,ikaans,5,6 bulan lalu,"disini pelayanannyaa buagus bgt. pernah waktu itu minta tolong buat ngesurprise in ultah dan mbak mas nya baik bgt ramah poll buat bantuin. kerenn sii, baru di gacoan ini yang aku temuin pelayanannya bagus gini"
Mie Gacoan - Ir Soekarno,MIATI MIATI,1,6 bulan lalu,Sebenarnya gak harus wajib bayar parkir
Mie Gacoan - Ir Soekarno,Rofi Titin,1,6 bulan lalu,Semakin lama kariawan nya lelet semua tidak peofesional sama sekali
Mie Gacoan - Ir Soekarno,Aprilia Dwi nova,5,6 bulan lalu,makanan datang cepat
Mie Gacoan - Ir Soekarno,Syezita Eza,5,6 bulan lalu,Cukup memuaskan
Mie Gacoan - Ir Soekarno,Mas Akhul,5,6 bulan lalu,"mantappp, gacoan e enakkk"
Mie Gacoan - Ir Soekarno,Rassistischer Junge,5,6 bulan lalu,Aselole mie nya
Mie Gacoan - Ir Soekarno,Zaky Ahmad,5,6 bulan lalu,Bagus
Mie Gacoan - Ir Soekarno,Putri Aprilia Hazarwati,2,6 bulan lalu,Pesan udang keju malah di kasih udang lumpia 😭 …
Mie Gacoan - Ir Soekarno,Erika Septi R,5,6 bulan lalu,enak 1000/100! 🐈🩷 …
Mie Gacoan - Ir Soekarno,naura sinta,5,6 bulan lalu,enakkk bgtzzzz
Mie Gacoan - Ir Soekarno,Jennifer Foster,5,6 bulan lalu,Saya suka makanannya!
Mie Gacoan - Ir Soekarno,Erika Septi R,5,6 bulan lalu,enak 1000/100! 🐈🩷
Mie Gacoan - Ir Soekarno,MB_Iqdam Shofa,5,6 bulan lalu,suasana tempatnya enak dan nyaman
Mie Gacoan - Ir Soekarno,m rizal ramdhani _MB1C_082,5,6 bulan lalu,"sangat menyenangkan, reservasi sangat mudah, tempay enak, parkir lebar"
Mie Gacoan - Ir Soekarno,asha karen,5,6 bulan lalu,"ENAKK BGTT BESTTT, apalagi MATCHAAA 🤤💗 …"
Mie Gacoan - Ir Soekarno,mutiara cantika,5,6 bulan lalu,"enak,tempatnya luas,pelayanan bagus"
Mie Gacoan - Ir Soekarno,Alann,4,6 bulan lalu,enak banget
Mie Gacoan - Ir Soekarno,asha karen,5,6 bulan lalu,"ENAKK BGTT BESTTT, apalagi MATCHAAA 🤤💗"
Mie Gacoan - Ir Soekarno,Aysha M,5,6 bulan lalu,"mas servisnya lucu, gacoan mah emng enak tp masnya lucu"
Mie Gacoan - Ir Soekarno,Meisya Deby,5,6 bulan lalu,"manteeppp banget pelayanannyaa, porsinya banyakk, cs nya baiknya"
Mie Gacoan - Ir Soekarno,Maya Salsabila,5,6 bulan lalu,"Staff ramah, makanan enak bersih"
Mie Gacoan - Ir Soekarno,Hilda Octri Nurahmah,5,Diedit 6 bulan lalu,"Makanan enak, tempatnya bagus."
Mie Gacoan - Ir Soekarno,33_Salva Sashiva Putri,5,6 bulan lalu,Pelayanannya cepat dan makanannya enak sekali.
Mie Gacoan - Ir Soekarno,Sumarsih,5,6 bulan lalu,ENAK BANGETTTTTTTT🤩🤩🤩🤩 …
Mie Gacoan - Ir Soekarno,Syakira Amalia P. P._XI MIPA 7,5,6 bulan lalu,Baik dan nyaman
Mie Gacoan - Ir Soekarno,Chel KM,5,6 bulan lalu,BAGUS🤘🏼 …
Mie Gacoan - Ir Soekarno,Rizky Fauziah,5,6 bulan lalu,"Sangat nyaman, mantap, dan Joshua"
Mie Gacoan - Ir Soekarno,Sumarsih,5,6 bulan lalu,ENAK BANGETTTTTTTT🤩🤩🤩🤩
Mie Gacoan - Ir Soekarno,Chel KM,5,6 bulan lalu,BAGUS🤘🏼
Mie Gacoan - Ir Soekarno,mardian Alfino,5,6 bulan lalu,"Tempat strategis, adem, dan pelayanan mantap"
Mie Gacoan - Ir Soekarno,Myisha shakila latus Laksono,5,6 bulan lalu,resikoo loh ikiss
Mie Gacoan - Ir Soekarno,Sinta Rizkyah,5,6 bulan lalu,seru asik buat nokrong dan nugas bareng teman
Mie Gacoan - Ir Soekarno,MuhammadIrsyad Alfaridzi,5,6 bulan lalu,secara keseluruhan oke
Mie Gacoan - Ir Soekarno,Andini SNT,5,6 bulan lalu,Pesanan sesuai dan pelayanan cepat serta ramah
Mie Gacoan - Ir Soekarno,kei,5,6 bulan lalu,"tempatnya OKEEE BANGET buat ngumpul bareng temen, mienya juga mantappp"
Mie Gacoan - Ir Soekarno,azriel andreawan,5,6 bulan lalu,BAGUS SEKALI
Mie Gacoan - Ir Soekarno,Braja Mulyana,5,6 bulan lalu,gacoan anjay josjis wareg enak ga kecewa the best sipp josjis bolooo
Mie Gacoan - Ir Soekarno,Bunga Arsa_Fpsi,5,6 bulan lalu,menyesap menyesap
Mie Gacoan - Ir Soekarno,Putra,5,6 bulan lalu,"enakk, tempatnya nyaman"
Mie Gacoan - Ir Soekarno,Siti Khotijah,5,6 bulan lalu,Tempatnya ok mienya enak dan pedes dengan variasi level kepedasan
Mie Gacoan - Ir Soekarno,fav matchaa,5,6 bulan lalu,+ karyawan kaya gus iqdam
Mie Gacoan - Ir Soekarno,Dwi Nur Anisa,5,6 bulan lalu,wow gacoan pedes tuuu
Mie Gacoan - Ir Soekarno,Aloysius Gonzaga Farrel Ananta,5,6 bulan lalu,"Pelayanan sangat baik dan cepat, makanannya enakk, top pokoknya!"
Mie Gacoan - Ir Soekarno,Yudistira Andreas,5,6 bulan lalu,gacoan g nya gacor
Mie Gacoan - Ir Soekarno,Sajjad Jundullah,5,6 bulan lalu,Mantappp
Mie Gacoan - Ir Soekarno,jvr. pchae,5,6 bulan lalu,"Asik, standar gacoan lah"
Mie Gacoan - Ir Soekarno,Sherya Damanda,5,6 bulan lalu,"makannya enakk, pedesnya konsistenn👍🏻👍🏻👍🏻👍🏻 …"
Mie Gacoan - Ir Soekarno,Bailee Eidith,5,6 bulan lalu,"pelayanan oke mantap, makanan fresh"
Mie Gacoan - Ir Soekarno,Aulia Nisfi Syafana,5,6 bulan lalu,"Pelayanannya mantap, makanan sesuai level pedasnya, cepat ga nunggu lama, karyawannya ramah"
Mie Gacoan - Ir Soekarno,anton tjahjono,5,6 bulan lalu,pelayanannya ramah
Mie Gacoan - Ir Soekarno,rara ayunda,5,6 bulan lalu,wenak bolo
Mie Gacoan - Ir Soekarno,Annida Khoirunnisa,5,6 bulan lalu,Tempatnya nyaman dan pelayanan bagus
Mie Gacoan - Ir Soekarno,sheilaarahmaa1936,5,6 bulan lalu,"Tempat parkir oke, bapak ramah dan baik bertanggung jawab, pelayanan bagus"
Mie Gacoan - Ir Soekarno,Zefus,5,6 bulan lalu,Pelayanan Bagus
Mie Gacoan - Ir Soekarno,Tsalsa Rahmadani,5,Diedit 6 bulan lalu,enak banget
Mie Gacoan - Ir Soekarno,Alif Taufiqurrahman 'Alim Wibawa,1,6 bulan lalu,"pelayanannya jelek, udh diminta tolong berkali kali untuk menyiapkan meja karna bawa rombongan tp ""iya iya"" doang, disuru makan di meja yg kecil padahal kita 10 orng, gamau bantu sama sekali. akhirnya makan sempit2an"
Mie Gacoan - Ir Soekarno,Lilie Granger,5,Diedit 6 bulan lalu,"tempatnya bersih, karyawan helpful, parkiran luas"
Mie Gacoan - Ir Soekarno,Anggia Viola,5,6 bulan lalu,"pelayanan super duper fantasy!!! ramah banget ini sering ke sini juga karena nyaman sama tempat, makanan, dan juga pelayanan nya kok. next time bakal selalu dateng ke sinii!! ❤❤❤"
Mie Gacoan - Ir Soekarno,Nabila Safira Khairina,5,6 bulan lalu,sangat enak dan nyaman
Mie Gacoan - Ir Soekarno,Sherya Damanda,5,6 bulan lalu,"makannya enakk, pedesnya konsistenn👍🏻👍🏻👍🏻👍🏻"
Mie Gacoan - Ir Soekarno,jacqueline kart,5,6 bulan lalu,enak
Mie Gacoan - Ir Soekarno,Nafisah Zahrani,5,6 bulan lalu,"minyaknya ga terlalu banyak, pelayanannya cepat dan baik"
Mie Gacoan - Ir Soekarno,elsa ezra,5,6 bulan lalu,pelayanan nya okee
Mie Gacoan - Ir Soekarno,blue cheese,5,6 bulan lalu,enak banget parah ayo sini gais akwjshsbs
Mie Gacoan - Ir Soekarno,Rin,5,Diedit 6 bulan lalu,"Enak, karena tempatnya dekat kampus jadi ga perlu pusing"
Mie Gacoan - Ir Soekarno,Shofiya Nafsan Zakiyyah,5,6 bulan lalu,"Pelayanan ramah dan asik bangett, udang kejunya paling joss"
Mie Gacoan - Ir Soekarno,Audrey F Indrawan,5,6 bulan lalu,"Gacoannya enak, udang kejunya sukaa.
Es petak umpeknya seger, pelayananannya ramah. Suasananya nyaman"
Mie Gacoan - Ir Soekarno,Cindy Arisma Putri,5,6 bulan lalu,"Enak, murah, tempat strategis, pelayanan nya baik. Naikin gaji karyawannya bleh"
Mie Gacoan - Ir Soekarno,Anisa Nurjanah,5,6 bulan lalu,"mas al baik dan asik tolong naikin gajinya
pelayanan dan rasa enak 🫰🏻 …"
Mie Gacoan - Ir Soekarno,nayla tatsbita,5,6 bulan lalu,pelayanannya sangat baik
Mie Gacoan - Ir Soekarno,matchapzoxy86 straww,5,6 bulan lalu,"Enak sekali, lanjutkan."
Mie Gacoan - Ir Soekarno,Wahyu Noviyani,5,Diedit 6 bulan lalu,👍 …
Mie Gacoan - Ir Soekarno,RR. SEPTI WAHYU RAMADHANI,5,6 bulan lalu,mantap
Mie Gacoan - Ir Soekarno,Varisha Rafa,5,7 bulan lalu,keren
Mie Gacoan - Ir Soekarno,aretaa shafira,5,Diedit 7 bulan lalu,mienya enaks
Mie Gacoan - Ir Soekarno,Ira M,5,7 bulan lalu,atas
Mie Gacoan - Ir Soekarno,Anisa Nurjanah,5,6 bulan lalu,"mas al baik dan asik tolong naikin gajinya
pelayanan dan rasa enak 🫰🏻"
Mie Gacoan - Ir Soekarno,Wahyu Noviyani,5,Diedit 6 bulan lalu,👍
Mie Gacoan - Ir Soekarno,Zizah Ratna,5,7 bulan lalu,Tempatnya nyaman makanannya enak recommended banget pokoknya
Mie Gacoan - Ir Soekarno,Azizah Rahmania,5,Diedit 7 bulan lalu,"Tempatnya nyaman, Orangnya ramah"
Mie Gacoan - Ir Soekarno,Azizah Rahmania,5,Diedit 7 bulan lalu,Sangat nyaman
Mie Gacoan - Ir Soekarno,Alfina Nafisah,5,7 bulan lalu,MAKANAN ENAK PELAYAN SUPER CEPAT MANTAP
Mie Gacoan - Ir Soekarno,Qonita Azzhro,5,7 bulan lalu,"tempat nya bersih, pelayanan nya pun sangat bagus, mas nya ganteng ganteng😄 …"
Mie Gacoan - Ir Soekarno,Eka Cici,5,7 bulan lalu,"layanannya bagus, tempatnya nyaman, untuk makanan dan minumannya enak"
Mie Gacoan - Ir Soekarno,Qonita Azzhro,5,7 bulan lalu,"tempat nya bersih, pelayanan nya pun sangat bagus, mas nya ganteng ganteng😄"
Mie Gacoan - Ir Soekarno,Inda Apriliyana,5,7 bulan lalu,Pelayanan ramah dan nyaman. Tempatnya bersih
Mie Gacoan - Ir Soekarno,crazy bang,5,Diedit 7 bulan lalu,pelayanan mantap
Mie Gacoan - Ir Soekarno,YUS RIFDA,5,7 bulan lalu,"pelayanannya bagus, ga nunggu lama"
Mie Gacoan - Ir Soekarno,Adistya Ayu Agustin,5,7 bulan lalu,"pelayanannya baikk, mantappp!!!!"
Mie Gacoan - Ir Soekarno,Retnoa gusta,5,7 bulan lalu,"tempatnya nyaman, pegawainya ramah dan pesanan sesuai,, KERENNNN"
Mie Gacoan - Ir Soekarno,siti nur,5,7 bulan lalu,Level 6 disini kek level 8 NJRRR BANYAK BANGET CABENYA 😭😭MIE NYA SAMPE KETUTUPAN …
Mie Gacoan - Ir Soekarno,Natasya bunga Putri pricilliya,5,Diedit 7 bulan lalu,"tempatnya enak, pelayanan nyaa sangat ramah,nyaman jugaa."
Mie Gacoan - Ir Soekarno,Nymphaea,5,7 bulan lalu,Bagus
Mie Gacoan - Ir Soekarno,Laila Zahro (Laila),5,7 bulan lalu,"pelayanan baik dan pegawai sgt membantu, makanan enak"
Mie Gacoan - Ir Soekarno,Atika Rahmi Azzura,5,7 bulan lalu,Restonya sangat bersih & makanan yang disajikan enak dan panas
Mie Gacoan - Ir Soekarno,Alya Yunisha,5,7 bulan lalu,makanannya enak
Mie Gacoan - Ir Soekarno,Rahma Safira,5,7 bulan lalu,Keren
Mie Gacoan - Ir Soekarno,Najwa Aulia,5,7 bulan lalu,Baguss
Mie Gacoan - Ir Soekarno,Black mr Ireng,5,7 bulan lalu,Mantab
Mie Gacoan - Ir Soekarno,Hunaifi Zainal,5,7 bulan lalu,"Pelayanan bagus, tempat nyaman"
Mie Gacoan - Ir Soekarno,Liana Rosita,5,7 bulan lalu,"Bagus,,"
Mie Gacoan - Ir Soekarno,289_Rohmatul Ummah,5,7 bulan lalu,"Susanannya mantap makanan enak juga , karyawannya ramah banget👍 …"
Mie Gacoan - Ir Soekarno,Nasya Puspita Anggraeni,5,7 bulan lalu,Udang keju 🥰🥰 …
Mie Gacoan - Ir Soekarno,Gadiza Ellis,5,7 bulan lalu,Krennn
Mie Gacoan - Ir Soekarno,Amirah Sahira,5,7 bulan lalu,Makanan dan pelayanan nya baik
Mie Gacoan - Ir Soekarno,Shelo Mitha,5,7 bulan lalu,mantap bgttt
Mie Gacoan - Ir Soekarno,gnsidknt blukmi,5,7 bulan lalu,"nikmat dan bergizi, cocok untuk perempuan manis"
Mie Gacoan - Ir Soekarno,ni made,5,7 bulan lalu,"Makanannya enak, pelayanannya asik"
Mie Gacoan - Ir Soekarno,289_Rohmatul Ummah,5,7 bulan lalu,"Susanannya mantap makanan enak juga , karyawannya ramah banget👍"
Mie Gacoan - Ir Soekarno,Nasya Puspita Anggraeni,5,7 bulan lalu,Udang keju 🥰🥰
Mie Gacoan - Ir Soekarno,Dini Naily,5,7 bulan lalu,baik
Mie Gacoan - Ir Soekarno,Marcel Fabian,5,7 bulan lalu,Mantappp
Mie Gacoan - Ir Soekarno,Fayyaz Ariefani,5,Diedit 7 bulan lalu,"Pelayanannya baik sekali, cepat dan kakak² nya ramah semuaa. Mie nya jga enak sekalii, thankyouu semoga bisa dipertahankaan"
Mie Gacoan - Ir Soekarno,Anggun Puspita,5,7 bulan lalu,service oke
Mie Gacoan - Ir Soekarno,Rara Ruru,5,7 bulan lalu,Makanan dan tempatnya sangat nyaman dan enak serta ramah kantong buat mahasiswaa
Mie Gacoan - Ir Soekarno,Fadzilla Intifada,5,7 bulan lalu,"pelayanannya oke banget, tempatnya comfy"
Mie Gacoan - Ir Soekarno,Na Violetta,5,7 bulan lalu,Bagus bangettt dan enak banget pelayanan nya
Mie Gacoan - Ir Soekarno,Shafira Novalianty Hermanto Putri,5,7 bulan lalu,"tempatny enak buat nongkrong, untuk menunya sesuai ekspektasi"
Mie Gacoan - Ir Soekarno,Cynthia Ariestianto,5,7 bulan lalu,terbaik
Mie Gacoan - Ir Soekarno,Ratna Purwitasari,5,7 bulan lalu,Enak tapi kurang nyaman sih kipas nya kurang banyaak
Mie Gacoan - Ir Soekarno,Alfya Farah Maulida,5,7 bulan lalu,Rasanya enak tapi level 1 nya ada yg pedes juga ada yg engga overall tapi enak sihh
Mie Gacoan - Ir Soekarno,Nada Abdee,5,7 bulan lalu,pemesannya cepet bangettt
Mie Gacoan - Ir Soekarno,Dinar Alyd,5,7 bulan lalu,serigala
Mie Gacoan - Ir Soekarno,Annasa'i Qolbi Karim,4,7 bulan lalu,"Kalau semisal pelanggan minta disediakan air kemasan dalam bentuk dingin, mohon dikonfirm ulang, lalu untuk kipas anginnya juga diperbanyak
tenkyuuu 🥰 …"
Mie Gacoan - Ir Soekarno,talenta enzelyne,5,7 bulan lalu,"Ruangan nyaman, pelayanan bagus"
Mie Gacoan - Ir Soekarno,luthfiyyah zahra,5,7 bulan lalu,enak
Mie Gacoan - Ir Soekarno,Asyakhun,5,7 bulan lalu,"Menurut saya, disini pelayanannya bagus, makanannya terbilang cukup cepat"
Mie Gacoan - Ir Soekarno,Kayla Syahira,5,7 bulan lalu,Pelayanannya sangat memuaskan
Mie Gacoan - Ir Soekarno,26 NAILAH FAUZIAH,5,7 bulan lalu,yahh makanan enak
Mie Gacoan - Ir Soekarno,Trilia Ayu Ramadani,5,7 bulan lalu,"good service, cepet pelayanannya"
Mie Gacoan - Ir Soekarno,sasqia azzahra,5,7 bulan lalu,"tempatnya bersih, pelayanan baik dan sopan"
Mie Gacoan - Ir Soekarno,Nur Aini Rakhma Sari,5,7 bulan lalu,enakkkk bangeetttttttt
Mie Gacoan - Ir Soekarno,faza,5,Diedit 7 bulan lalu,nyaman pilihan mahasiswa
Mie Gacoan - Ir Soekarno,Ayla Azura,5,7 bulan lalu,"Tempatnya ok buat nongkrong habis ngampus karena lumayan strategis & deket unair C. Pelayanannya juga ok karena informatif😆, tempatnya luas & layout lumayan rapi🆙🆙. …"
Mie Gacoan - Ir Soekarno,Anisa Ade Nova_XIF,5,7 bulan lalu,Makanan dan layanan memuaskan
Mie Gacoan - Ir Soekarno,fatikahrahmad,5,7 bulan lalu,enaqq 🤤 …
Mie Gacoan - Ir Soekarno,mandaaa,5,7 bulan lalu,mantaff
Mie Gacoan - Ir Soekarno,Olivia Griffith,5,7 bulan lalu,"pelayanannya luar biasaaaaaa
enak makananny"
Mie Gacoan - Ir Soekarno,M. Bintang Nugroho_kelas04_kelompok32,5,7 bulan lalu,Mantap
Mie Gacoan - Ir Soekarno,Arum Dwi Rianjani,5,Diedit 7 bulan lalu,"Pelayanan baik dan cepat. Untuk rasa pedasnya konsisten dan enak, sesuai dengan level yang dipilih."
Mie Gacoan - Ir Soekarno,Shafira Aziizah,5,Diedit 7 bulan lalu,"Pelayanan baik dan cepat. Untuk rasa pedasnya konsisten dan enak, sesuai dengan level yang dipilih."
Mie Gacoan - Ir Soekarno,Erika Darmawan,5,7 bulan lalu,rasanya kek gacoan
Mie Gacoan - Ir Soekarno,sarah,5,7 bulan lalu,enyak
Mie Gacoan - Ir Soekarno,Dwi Nurul,5,7 bulan lalu,Enakkkk kokk ramah tamahhh
Mie Gacoan - Ir Soekarno,Aulia Rahmi Pratiwi,5,7 bulan lalu,tempatnya okee dan pelayanannya juga bagus
Mie Gacoan - Ir Soekarno,Kanaia Shaina,5,7 bulan lalu,"tempatnya enak, nyaman"
Mie Gacoan - Ir Soekarno,Ade Shendy,1,Diedit 7 bulan lalu,"udah nunggu hampir 30 menit ga dateng dateng, ehh paa ditanya ada kesalahan pesanan dan katanya ketuker, jadi dimsumku dingin karena ga dipanggil panggil."
Mie Gacoan - Ir Soekarno,Jupiter Resta,5,7 bulan lalu,mantapp
Mie Gacoan - Ir Soekarno,Agung Rifanto,5,7 bulan lalu,Mantap
Mie Gacoan - Ir Soekarno,Zahwa Diladayana,5,7 bulan lalu,Ramahh dan baik
Mie Gacoan - Ir Soekarno,29 Riskia Anindita,5,Diedit 7 bulan lalu,"Pelayanan baik dan cepat, rasanya tetap sama di setiap gerainya"
Mie Gacoan - Ir Soekarno,Ema Anisa,5,7 bulan lalu,"Enak, kecapnya banyak, level 4 pedesnya mantab"
Mie Gacoan - Ir Soekarno,rhmnia_sltndw,5,7 bulan lalu,pelayanan sangat cepat dan semua pegawainya sangat baik ramah
Mie Gacoan - Ir Soekarno,Nadyaa aja,5,7 bulan lalu,pelayanan ramah cepat dan suasana disini indah dan nyaman
Mie Gacoan - Ir Soekarno,Zahra Wulan,5,7 bulan lalu,pelayanan cepat dan enak
Mie Gacoan - Ir Soekarno,Cheryl Margareth,5,7 bulan lalu,layanan terbaik!
Mie Gacoan - Ir Soekarno,gerard viriyandra,4,7 bulan lalu,"Sempet dapat minuman ada hewan nya, tp cuma disingkirkan. But overall enak"
Mie Gacoan - Ir Soekarno,Alfiyah Isnaini,5,Diedit 7 bulan lalu,"pelayanannya okayy bngt, makanannya enak jugakk, rekomen buat kesini🤩 …"
Mie Gacoan - Ir Soekarno,25. Riza Aji Sulton Adila,5,7 bulan lalu,"Makanannya selalu enak, dan pelayanannya bagus (tidak antri lama) suasana sejuk"
Mie Gacoan - Ir Soekarno,Naitul Adelia,3,7 bulan lalu,"saya take away gacoan kenapa rasa cabenya berbeda dari biasanya yaa, biasanya enak an jadi langganan tapi hari ini rasanya kurangg apa karna efek cabe mahal? saya pesa take away tgl 10/09/25 tolong di improve lagi"
Mie Gacoan - Ir Soekarno,Akaashi Keiji,5,7 bulan lalu,Mantap enak banget udang keju nya 🤩 …
Mie Gacoan - Ir Soekarno,Nabilah Fauziyah,5,7 bulan lalu,Tempat yang strategis karna dekat dengan kampus dan jauh dari tempat makanan yang lain
Mie Gacoan - Ir Soekarno,Alfiyah Isnaini,5,Diedit 7 bulan lalu,"pelayanannya okayy bngt, makanannya enak jugakk, rekomen buat kesini🤩"
Mie Gacoan - Ir Soekarno,Akaashi Keiji,5,7 bulan lalu,Mantap enak banget udang keju nya 🤩
Mie Gacoan - Ir Soekarno,12_angelina dina,5,7 bulan lalu,setiap main ke kos adik pasti mampir kesiniii☝
Mie Gacoan - Ir Soekarno,Eka Noviana,5,7 bulan lalu,"pelayanannya cepat, makanan oke, pegawenya ramah,dan asik"
Mie Gacoan - Ir Soekarno,helena adetya,5,7 bulan lalu,"pelayanan dan makanannya oke banget, sering juga kesini"
Mie Gacoan - Ir Soekarno,haryo ndaru,5,7 bulan lalu,Kerja bagus🔥 …
Mie Gacoan - Ir Soekarno,Najwa Amalia,5,7 bulan lalu,seruu
Mie Gacoan - Ir Soekarno,Rafa Mayda Alifa,5,7 bulan lalu,enakk
Mie Gacoan - Ir Soekarno,Viona Agustina,5,7 bulan lalu,"pelayanannya memuaskan, pelayanannya juga ramah, tempatnya bersih"
Mie Gacoan - Ir Soekarno,Belgis Shafira,5,7 bulan lalu,"mantull, tempat rame dan tidak berisik, pelayanan ramah dan sangat informatif, pesanan sesuai dan makanan masih hangat, cocok dinikmati ketika sore hari✨✨"
Mie Gacoan - Ir Soekarno,Amelia Shabrina,5,7 bulan lalu,"overall enak, makanan dan rasa enak, rasa konsisten, pelayanan ramah dan makanan keluar cukup cepat, kebersihan meja makan dan alat makan termasuk bersih, besttt!!"
Mie Gacoan - Ir Soekarno,HantuEternally,5,Diedit 7 bulan lalu,"Tempatnya nyaman, pelayanannya ramah, overall oke dan recommended"
Mie Gacoan - Ir Soekarno,Violin Anggi Amalia,5,Diedit 7 bulan lalu,"mantap, menu enak👍🏼 …"
Mie Gacoan - Ir Soekarno,silla a p,5,7 bulan lalu,"gacor bgtttt enakkk pelayanannya cepet banget, aku laik bgt dan tempatnya strategis depan uner, ayok anak2 uner c kesiniii"
Mie Gacoan - Ir Soekarno,haryo ndaru,5,7 bulan lalu,Kerja bagus🔥
Mie Gacoan - Ir Soekarno,Violin Anggi Amalia,5,Diedit 7 bulan lalu,"mantap, menu enak👍🏼"
Mie Gacoan - Ir Soekarno,PPBP 193 Authoria Wahyu Delta,5,7 bulan lalu,"enak, makanan jadinya juga cepet ga nyampe 10 menit"
Mie Gacoan - Ir Soekarno,Luthfi Nur,5,7 bulan lalu,Enak euy
Mie Gacoan - Ir Soekarno,Cindy Nabila Fitri,5,7 bulan lalu,Pelayanan nya oke👍 …
Mie Gacoan - Ir Soekarno,Azalia Azzahrah,5,7 bulan lalu,enak
Mie Gacoan - Ir Soekarno,milka,5,7 bulan lalu,besar
Mie Gacoan - Ir Soekarno,Ismail Nugraha,1,7 bulan lalu,"Makanan saya belum habis, tapi saya disuruh pindah meja oleh crewnya
Hanya karna ada customer yg baru datang dan menginginkan meja saya!
Bagaimana mungkin sedang menikmati makanan kemudian disuruh pindah tempat duduk!"
Mie Gacoan - Ir Soekarno,Afrilia Desintha Iksa Putri,5,Diedit 7 bulan lalu,"ramah, enak, suasana sejuk, MANTAPPP POLLLL❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 …"
Mie Gacoan - Ir Soekarno,Cindy Nabila Fitri,5,7 bulan lalu,Pelayanan nya oke👍
Mie Gacoan - Ir Soekarno,Afrilia Desintha Iksa Putri,5,Diedit 7 bulan lalu,"ramah, enak, suasana sejuk, MANTAPPP POLLLL❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥"
Mie Gacoan - Ir Soekarno,Aulia Ramadhani,5,7 bulan lalu,semangat mas all
Mie Gacoan - Ir Soekarno,flower sun,5,7 bulan lalu,"Makanannya enak, tempatnya bersih"
Mie Gacoan - Ir Soekarno,ZAHWA AULIYA,5,7 bulan lalu,"makanannya selalu enak dn konsisten good job untuk gqcoan, tempatnya jg nyaman"
Mie Gacoan - Ir Soekarno,adinda isa,5,7 bulan lalu,"gacoan ter enak menurutku, diantara gacoan gacoan yg lain tekstur mie nya pas bgt,
pelayanannya jg ramah, terutama mas al hm"
Mie Gacoan - Ir Soekarno,Cici Dian Eviliya,5,Diedit 7 bulan lalu,"nyaman banget tempatnyaa, pelayannya ramahh, menunya uwenakkk, cocok untuk kumpul"" bersama bestii"
